date,rating,tweet,boop
2018-02-05 02:47:55,0.29166666666666663,b'RT @NFLResearch: Nick Foles is the first player in NFL history to throw and catch a touchdown in the Super Bowl\n\n#SBLII',0.13455301131616923
2018-02-05 02:47:32,-0.42500000000000004,"b""RT @stoolpresidente: For the record I don't hate Eagle. fans.  I respect them.  Passionate as hell.  But they are trash.""",0.13455301131616923
2018-01-20 21:23:15,0.0,b'Pussy hats!! https://t.co/xgPhKKiXSh',0.13455301131616923
2018-01-17 17:04:47,-0.050000000000000044,b'Good grief https://t.co/q1IKOMN1lJ',0.13455301131616923
2018-01-11 18:27:07,0.0,b'@MikeBloomberg teased presidential candidacy with Oprah',0.13455301131616923
2018-01-11 18:23:22,0.0,b'@MikeBloomberg coming up on MSNBC Re: the wall.',0.13455301131616923
2018-01-10 00:27:45,-0.19444444444444448,b'@MichaelWolffNYC the book that brought down Bannon. Boo yah!',0.13455301131616923
2018-01-10 00:23:44,0.0,"b'RT @ReformedBroker: \xe2\x80\x9cWhat will you do with your bonus?\xe2\x80\x9d\n\nProbably buy gasoline and pay some credit card debt, what about you? \n\n\xe2\x80\x9cTreasury b\xe2\x80\xa6'",0.13455301131616923
2018-01-10 00:01:20,0.0,"b""RT @TimOBrien: Federal judges toss out North Carolina's electoral map, saying it was drawn to favor Republicans. https://t.co/36WTIvaBA2""",0.13455301131616923
2018-01-09 22:12:06,0.8,b'RT @edemarse: @mitchellreports @MichaelWolffNYC Also POTUS is Olympian of Sexism. Great interview.',0.13455301131616923
2018-01-09 17:37:48,0.8,b'@mitchellreports @MichaelWolffNYC Also POTUS is Olympian of Sexism. Great interview.',0.13455301131616923
2018-01-09 17:31:27,0.35,b'RT @TimOBrien: This is true. \xe2\xac\x87\xef\xb8\x8f\xe2\xac\x87\xef\xb8\x8f\xe2\xac\x87\xef\xb8\x8f. Via @Fahrenthold https://t.co/8TddXI5aOP',0.13455301131616923
2018-01-09 17:05:30,0.0,"b""Rashoman: Michael Wolff: You Should Believe All Of 'Fire And Fury' https://t.co/m6RZuiWJ5e via @YouTube""",0.13455301131616923
2018-01-09 03:25:03,0.0,b'@MichaelWolffNYC see Bannon called Steve Miller \xe2\x80\x9cmy typist\xe2\x80\x9d  https://t.co/NquRJdS3Mm',0.13455301131616923
2018-01-09 03:13:45,0.0,b'RT @Ned_Newhouse: liar liar pants on inferno. https://t.co/B7XN8hAxwB',0.13455301131616923
2018-01-08 19:48:11,0.13749999999999998,"b'@KatyTurNBC @MSNBC I can honestly say the level of @MichaelWolffNYC errors  is quite minuscule, very small, not material.'",0.13455301131616923
